TransactionAmount,TransactionType,Location,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,Target
338.69,Debit,Virginia Beach,Branch,Youth,Student,169.0,1.0,1137.89,0
97.73,Debit,Sacramento,Branch,Senior,Doctor,156.0,1.0,7885.209999999999,0
899.2850000000002,Debit,Albuquerque,ATM,Youth,Student,112.0,1.0,9427.06,1
27.61,Credit,Fort Worth,ATM,Adult,Retired,26.0,1.0,3679.64,1
284.17,Debit,Memphis,ATM,Adult,Retired,189.0,1.0,3479.56,2
76.21,Debit,Los Angeles,Branch,Youth,Student,69.00000000000001,1.0,664.9299999999998,2
211.36,Credit,Denver,Branch,Senior,Doctor,292.0,1.0,624.0899999999999,1
584.51,Debit,Denver,ATM,Senior,Retired,75.99999999999999,1.0,3254.56,1
432.18,Debit,Las Vegas,Branch,Youth,Student,162.0,1.0,678.8299999999999,2
134.55,Debit,San Jose,Online,Adult,Doctor,165.0,1.0,14852.42,0
61.66,Debit,Sacramento,ATM,Youth,Student,86.0,1.0,5705.4,0
12.35,Debit,Fresno,Branch,Youth,Student,22.0,1.0,1846.85,1
213.25,Debit,San Francisco,Branch,Youth,Student,63.0,1.0,677.7899999999998,0
34.93,Debit,Columbus,Branch,Youth,Engineer,72.0,1.0,2810.37,1
899.2850000000002,Debit,Miami,Branch,Senior,Doctor,112.0,1.0,10631.43,2
335.68,Debit,Tucson,Online,Youth,Student,142.0,1.0,1188.95,0
423.96,Debit,San Diego,ATM,Adult,Doctor,75.0,1.0,8374.38,0
361.38,Credit,Milwaukee,Online,Senior,Retired,71.0,1.0,4972.92,2
220.82,Debit,Louisville,Branch,Adult,Engineer,30.999999999999996,1.0,4298.13,2
717.36,Credit,,Online,Youth,Student,138.0,1.0,514.88,0
406.12,Debit,Houston,ATM,Adult,Doctor,106.0,1.0,10501.53,2
427.83,Debit,Phoenix,ATM,Adult,Engineer,29.000000000000004,1.0,3293.06,0
416.62,Credit,Baltimore,Online,Youth,Student,67.0,1.0,9700.9,1
21.9,Debit,Phoenix,ATM,Youth,Student,30.0,1.0,1052.27,0
717.74,Credit,Sacramento,Online,Adult,Engineer,112.0,1.0,8375.16,0
393.68,Debit,San Diego,ATM,Adult,Doctor,141.0,1.0,10135.88,0
281.91,Debit,Denver,Branch,Youth,Student,269.0,1.0,225.53,1
239.85,Debit,Tucson,ATM,Senior,Retired,50.00000000000001,1.0,1477.63,0
237.84,Debit,Nashville,Branch,Youth,Student,16.0,1.0,8932.39,2
459.29,Credit,Kansas City,Online,Senior,Retired,109.0,1.0,1006.12,2
196.49,Debit,Oklahoma City,Branch,Adult,Engineer,65.0,1.0,7516.560000000001,2
21.23,Debit,Virginia Beach,ATM,Youth,Student,103.0,1.0,319.18,0
95.23,Debit,Denver,Online,Youth,Student,60.00000000000001,1.0,966.8799999999999,1
344.87,Debit,Houston,Branch,Adult,Retired,25.000000000000004,1.0,7447.44,2
129.62,Credit,San Jose,ATM,Youth,Student,123.99999999999999,1.0,620.28,0
16.53,Debit,Houston,ATM,Youth,Student,220.0,1.0,707.95,2
277.02,Credit,Denver,ATM,Adult,Doctor,227.0,1.0,8586.38,1
13.02,Debit,Charlotte,Branch,Adult,Doctor,42.00000000000001,1.0,6076.45,1
199.02,Debit,Memphis,ATM,Youth,Student,185.0,1.0,793.6299999999999,2
684.5,Debit,Fort Worth,Branch,Youth,Doctor,75.99999999999999,1.0,6258.63,1
899.2850000000002,Credit,Virginia Beach,Online,Senior,Doctor,61.00000000000001,1.0,10456.24,0
45.92,Debit,Nashville,ATM,Youth,Student,22.999999999999996,1.0,544.56,2
761.73,Debit,Columbus,ATM,Youth,Student,26.999999999999996,1.0,151.28,1
331.38,Debit,Miami,ATM,Adult,Engineer,122.0,1.0,844.5499999999998,2
602.8,Debit,Baltimore,Branch,Senior,Retired,173.0,1.0,7417.69,1
64.12,Credit,Indianapolis,Branch,Adult,Doctor,222.0,1.0,1029.09,2
57.38,Debit,Kansas City,Online,Youth,Student,86.0,1.0,899.5199999999999,2
94.64,Credit,New York,ATM,Youth,Student,144.0,1.0,586.76,2
155.56,Credit,Austin,Branch,Youth,Student,64.0,1.0,129.79,1
301.39,Credit,Denver,Online,Adult,Doctor,104.0,1.0,10548.58,1
136.31,Debit,Nashville,Online,Senior,Retired,65.0,1.0,4384.95,2
4.39,Debit,Philadelphia,ATM,Youth,Student,63.0,1.0,1429.61,0
429.25,Debit,Seattle,Online,Youth,Engineer,107.0,1.0,5019.68,0
138.54,Credit,Austin,Branch,Senior,Engineer,93.0,1.0,8274.77,1
33.03,Debit,Washington,Branch,Youth,Student,28.0,1.0,935.8800000000001,0
76.39,Debit,Sacramento,Online,Youth,Doctor,80.0,1.0,11584.32,0
25.32,Debit,Oklahoma City,ATM,Youth,Student,25.000000000000004,1.0,1642.34,2
330.91,Debit,Kansas City,ATM,Youth,Engineer,28.0,1.0,6481.35,2
153.55,Debit,Denver,Online,Youth,Doctor,16.0,1.0,5619.91,1
217.61,Debit,Omaha,Online,Youth,Student,120.0,1.0,1661.1,0
131.69,Credit,Denver,Branch,Adult,Engineer,59.00000000000001,1.0,2958.43,1
899.2850000000002,Debit,Raleigh,Online,Senior,Retired,84.00000000000001,1.0,3506.11,0
68.49,Debit,Nashville,Online,Senior,Retired,49.0,1.0,6683.31,2
899.2850000000002,Debit,Colorado Springs,ATM,Senior,Retired,151.0,1.0,1619.16,1
470.62,Debit,Tucson,Branch,Adult,Doctor,127.0,1.0,12470.62,0
385.35,Debit,Miami,Branch,Youth,Doctor,269.0,1.0,5184.13,2
74.72,Debit,Phoenix,Online,Youth,Student,132.0,1.0,165.75,0
352.03,Credit,Phoenix,Online,Youth,Student,219.0,1.0,4846.68,0
275.87,Debit,Seattle,ATM,Youth,Student,112.0,1.0,1697.58,0
90.94,Credit,Colorado Springs,ATM,Senior,Retired,56.0,1.0,3896.08,1
206.25,Debit,Baltimore,ATM,Senior,Retired,56.0,1.0,3651.07,1
116.76,Debit,Philadelphia,ATM,Adult,Engineer,212.0,1.0,4480.43,0
91.5,Debit,Omaha,ATM,Adult,Doctor,77.0,1.0,667.6599999999999,0
489.31000000000006,Debit,Louisville,Branch,Adult,Engineer,36.0,1.0,5595.22,2
899.2850000000002,Debit,San Antonio,Branch,Youth,Student,65.0,1.0,1588.31,0
414.49,Credit,Phoenix,Online,Adult,Doctor,107.99999999999999,1.0,12709.58,0
315.13,Debit,Omaha,Branch,Youth,Engineer,143.0,1.0,6570.94,0
28.38,Debit,Tucson,Branch,Adult,Doctor,260.0,1.0,8892.62,0
456.05,Debit,Detroit,Branch,Senior,Doctor,20.0,1.0,11729.51,1
277.22,Debit,Kansas City,Branch,Youth,Doctor,41.0,1.0,12104.51,2
54.84,Debit,Kansas City,Online,Adult,Retired,123.99999999999999,1.0,3495.51,2
29.92,Credit,Denver,Online,Senior,Doctor,63.0,1.0,7855.01,1
133.06,Debit,Las Vegas,Online,Youth,Engineer,143.0,1.0,8843.44,2
332.06,Debit,Seattle,ATM,Youth,Doctor,221.0,1.0,11826.52,0
14.34,Credit,Memphis,Online,Senior,Retired,24.0,1.0,7932.509999999999,2
468.32,Debit,Fresno,Online,Senior,Retired,151.99999999999997,1.0,4710.04,1
582.17,Debit,Tucson,Branch,Adult,Engineer,135.0,1.0,4734.110000000001,0
245.62,Debit,San Antonio,Branch,Youth,Student,127.0,1.0,1879.8200000000002,0
899.2850000000002,Credit,Baltimore,Online,Adult,Doctor,112.0,1.0,9018.33,1
83.6,Debit,San Jose,ATM,Adult,Doctor,192.0,1.0,13899.24,0
331.22,Credit,Oklahoma City,Branch,Senior,Doctor,161.0,1.0,12613.25,2
57.49,Credit,Detroit,Online,Youth,Student,177.0,1.0,765.1499999999999,1
85.58,Debit,Fort Worth,ATM,Adult,Engineer,60.00000000000001,1.0,4734.110000000001,1
157.56,Debit,Indianapolis,Branch,Adult,Doctor,159.0,1.0,7541.160000000001,2
230.3,Debit,Colorado Springs,Online,Adult,Engineer,24.0,1.0,8356.88,1
305.92,Debit,El Paso,ATM,Senior,Retired,88.0,1.0,1445.47,1
899.2850000000002,Debit,Boston,Online,Youth,Engineer,29.000000000000004,1.0,5141.32,1
116.33,Debit,Fresno,Branch,Youth,Student,144.0,1.0,1696.15,1
537.71,Credit,Mesa,Online,Youth,Student,175.0,1.0,1806.08,2
538.17,Credit,Washington,Branch,Youth,Engineer,252.0,1.0,5908.04,0
219.44,Debit,Washington,Online,Adult,Engineer,22.999999999999996,1.0,4207.27,0
61.62,Debit,Miami,Online,Adult,Doctor,18.999999999999996,1.0,8365.37,2
58.77,Debit,Memphis,Online,Youth,Engineer,191.0,1.0,7261.7,2
538.13,Debit,,ATM,Senior,Retired,165.0,1.0,5008.59,0
177.05,Debit,Philadelphia,Branch,Youth,Student,235.0,1.0,4287.82,0
403.01,Debit,Washington,Online,Senior,Doctor,286.0,1.0,10513.52,0
719.76,Debit,San Francisco,Branch,Youth,Student,190.0,1.0,690.5199999999999,0
163.22,Debit,Miami,Online,Youth,Student,217.0,1.0,1788.27,2
242.85,Debit,,Online,Adult,Engineer,93.0,1.0,4672.8,0
291.22,Credit,Baltimore,Online,Adult,Engineer,100.00000000000001,1.0,3677.63,1
56.52,Debit,Omaha,ATM,Adult,Engineer,151.99999999999997,1.0,6911.2,0
195.8,Debit,Raleigh,Online,Adult,Doctor,186.0,1.0,12027.68,0
66.76,Credit,Austin,Branch,Youth,Doctor,44.0,1.0,184.72,1
190.9,Debit,,Online,Youth,Student,40.0,1.0,101.25,0
106.99,Debit,Omaha,Branch,Youth,Engineer,151.99999999999997,1.0,5771.4,0
655.81,Debit,Omaha,ATM,Adult,Retired,164.0,1.0,4539.99,0
107.1,Credit,Philadelphia,Online,Youth,Student,175.0,1.0,193.8,0
79.92,Debit,Miami,ATM,Adult,Engineer,274.0,1.0,9138.76,2
430.83,Debit,Los Angeles,Branch,Youth,Student,292.0,1.0,941.4899999999999,2
235.34,Debit,Washington,Branch,Youth,Student,68.00000000000001,1.0,566.83,0
86.35,Credit,Indianapolis,Branch,Adult,Retired,24.0,1.0,1550.48,2
337.99,Debit,Colorado Springs,ATM,Senior,Doctor,115.0,1.0,9038.63,1
577.13,Credit,San Jose,Branch,Adult,Engineer,66.0,1.0,6640.51,0
213.33,Debit,Omaha,ATM,Adult,Retired,161.0,1.0,5400.44,0
54.52,Debit,Indianapolis,Branch,Youth,Doctor,164.0,1.0,6980.98,2
100.13,Debit,Denver,Branch,Adult,Doctor,168.00000000000003,1.0,5209.16,1
883.92,Credit,Tucson,Online,Adult,Retired,129.0,1.0,2342.64,0
69.8,Credit,New York,Branch,Youth,Student,138.0,1.0,136.77,2
768.94,Debit,Indianapolis,Branch,Senior,Retired,53.00000000000001,1.0,6860.18,2
179.62,Debit,Tucson,Online,Youth,Student,119.0,1.0,409.26,0
425.91,Debit,Jacksonville,ATM,Youth,Student,47.0,1.0,383.58,2
263.34,Debit,Denver,ATM,Senior,Retired,55.0,1.0,2411.02,1
113.03,Credit,Tucson,Online,Youth,Doctor,12.0,1.0,6756.13,0
11.02,Debit,Austin,Online,Adult,Doctor,42.00000000000001,1.0,7879.66,1
865.17,Debit,Houston,Branch,Youth,Student,161.0,1.0,9297.5,2
152.0,Debit,Albuquerque,ATM,Adult,Engineer,63.0,1.0,7531.429999999999,1
270.39,Debit,Jacksonville,ATM,Youth,Student,104.0,1.0,899.15,2
246.40999999999997,Debit,Detroit,ATM,Adult,Retired,22.999999999999996,1.0,1431.6,1
336.84,Debit,,ATM,Youth,Student,100.00000000000001,1.0,4500.26,0
261.45,Credit,Oklahoma City,Online,Adult,Engineer,96.0,1.0,6735.74,2
99.98,Credit,Washington,Online,Senior,Retired,151.99999999999997,1.0,3037.97,0
400.69,Debit,Las Vegas,Online,Youth,Engineer,26.0,1.0,9040.33,2
411.47,Debit,Fort Worth,ATM,Youth,Student,120.0,1.0,796.63,1
204.63,Debit,Las Vegas,Online,Adult,Engineer,91.99999999999999,1.0,9199.52,2
421.56,Debit,San Jose,Online,Adult,Engineer,144.0,1.0,8037.870000000001,0
193.38,Debit,Memphis,ATM,Youth,Student,285.0,1.0,1081.79,2
377.04,Debit,Chicago,ATM,Youth,Engineer,64.0,1.0,3812.87,1
54.1,Credit,Boston,Branch,Youth,Engineer,17.0,1.0,940.91,1
18.1,Debit,Louisville,ATM,Adult,Retired,66.0,1.0,6474.34,2
408.62,Credit,Fort Worth,Online,Adult,Engineer,159.0,1.0,2498.48,1
162.1,Debit,Baltimore,Branch,Senior,Doctor,221.0,1.0,9578.74,1
165.31,Debit,Boston,ATM,Adult,Doctor,28.0,1.0,7346.66,1
267.48,Debit,Albuquerque,ATM,Youth,Student,159.0,1.0,811.86,1
856.9,Debit,New York,Branch,Youth,Engineer,150.0,1.0,8579.69,2
433.9,Debit,,Online,Senior,Doctor,37.0,1.0,9013.1,0
271.22,Credit,Louisville,ATM,Adult,Doctor,87.0,1.0,6863.02,2
307.68,Credit,Detroit,Online,Senior,Retired,162.0,1.0,2052.84,1
348.17,Debit,El Paso,ATM,Youth,Student,181.0,1.0,1887.84,1
43.1,Debit,Denver,Branch,Adult,Student,102.0,1.0,6944.9,1
557.78,Credit,Phoenix,Branch,Youth,Student,102.0,1.0,1289.48,0
325.6,Debit,Dallas,ATM,Senior,Doctor,88.0,1.0,13777.1,1
235.83,Credit,Memphis,Online,Adult,Engineer,169.0,1.0,4120.75,2
603.54,Debit,Albuquerque,Online,Adult,Doctor,26.0,1.0,10517.47,1
270.25,Debit,Tucson,ATM,Youth,Engineer,42.00000000000001,1.0,5414.97,0
123.38,Debit,Sacramento,Online,Adult,Doctor,40.0,1.0,13542.41,0
577.12,Debit,Virginia Beach,ATM,Adult,Engineer,69.00000000000001,1.0,5265.88,0
92.24,Debit,Philadelphia,Branch,Senior,Engineer,93.0,1.0,6937.48,0
856.21,Credit,Colorado Springs,Branch,Youth,Doctor,109.0,1.0,12690.79,1
251.54000000000002,Debit,Tucson,Branch,Adult,Doctor,177.0,1.0,254.75,0
28.63,Debit,San Diego,Branch,Adult,Retired,146.0,1.0,3382.91,0
185.97,Debit,Denver,Online,Youth,Student,18.999999999999996,1.0,1776.91,1
243.08000000000004,Credit,Jacksonville,Online,Youth,Student,93.0,1.0,131.25,2
232.12,Debit,Omaha,ATM,Youth,Engineer,51.00000000000001,1.0,6689.87,0
